x   y   z  azimulth   dip   irec
3.793750e+05 	 7.517812e+06 	 6.025170e+02 	 0 	 0 	 1
3.794750e+05 	 7.517812e+06 	 6.042487e+02 	 0 	 0 	 2
3.795750e+05 	 7.517812e+06 	 6.059481e+02 	 0 	 0 	 3
3.796750e+05 	 7.517812e+06 	 6.076584e+02 	 0 	 0 	 4
3.797750e+05 	 7.517812e+06 	 6.094396e+02 	 0 	 0 	 5
3.798750e+05 	 7.517812e+06 	 6.113032e+02 	 0 	 0 	 6
3.799750e+05 	 7.517812e+06 	 6.131840e+02 	 0 	 0 	 7
3.800750e+05 	 7.517812e+06 	 6.150198e+02 	 0 	 0 	 8
3.801750e+05 	 7.517812e+06 	 6.167509e+02 	 0 	 0 	 9
3.802750e+05 	 7.517812e+06 	 6.182880e+02 	 0 	 0 	 10
3.803750e+05 	 7.517812e+06 	 6.196132e+02 	 0 	 0 	 11
3.804750e+05 	 7.517812e+06 	 6.207729e+02 	 0 	 0 	 12
3.805750e+05 	 7.517812e+06 	 6.218369e+02 	 0 	 0 	 13
3.806750e+05 	 7.517812e+06 	 6.229073e+02 	 0 	 0 	 14
3.807750e+05 	 7.517812e+06 	 6.241170e+02 	 0 	 0 	 15
3.808750e+05 	 7.517812e+06 	 6.254918e+02 	 0 	 0 	 16
3.809750e+05 	 7.517812e+06 	 6.270031e+02 	 0 	 0 	 17
3.810750e+05 	 7.517812e+06 	 6.286137e+02 	 0 	 0 	 18
3.811750e+05 	 7.517812e+06 	 6.303167e+02 	 0 	 0 	 19
3.812750e+05 	 7.517812e+06 	 6.321217e+02 	 0 	 0 	 20
3.813750e+05 	 7.517812e+06 	 6.340047e+02 	 0 	 0 	 21
3.814750e+05 	 7.517812e+06 	 6.359288e+02 	 0 	 0 	 22
3.815750e+05 	 7.517812e+06 	 6.378536e+02 	 0 	 0 	 23
3.816750e+05 	 7.517812e+06 	 6.397426e+02 	 0 	 0 	 24
3.817750e+05 	 7.517812e+06 	 6.415635e+02 	 0 	 0 	 25
3.818750e+05 	 7.517812e+06 	 6.433100e+02 	 0 	 0 	 26
3.819750e+05 	 7.517812e+06 	 6.449969e+02 	 0 	 0 	 27
3.820750e+05 	 7.517812e+06 	 6.466384e+02 	 0 	 0 	 28
3.821750e+05 	 7.517812e+06 	 6.482462e+02 	 0 	 0 	 29
3.822750e+05 	 7.517812e+06 	 6.498386e+02 	 0 	 0 	 30
3.823750e+05 	 7.517812e+06 	 6.514333e+02 	 0 	 0 	 31
3.824750e+05 	 7.517812e+06 	 6.530443e+02 	 0 	 0 	 32
3.825750e+05 	 7.517812e+06 	 6.546865e+02 	 0 	 0 	 33
3.826750e+05 	 7.517812e+06 	 6.563892e+02 	 0 	 0 	 34
3.827750e+05 	 7.517812e+06 	 6.581906e+02 	 0 	 0 	 35
3.828750e+05 	 7.517812e+06 	 6.601044e+02 	 0 	 0 	 36
3.829750e+05 	 7.517812e+06 	 6.620994e+02 	 0 	 0 	 37
3.830750e+05 	 7.517812e+06 	 6.641142e+02 	 0 	 0 	 38
3.831750e+05 	 7.517812e+06 	 6.660585e+02 	 0 	 0 	 39
3.832750e+05 	 7.517812e+06 	 6.678324e+02 	 0 	 0 	 40
3.833750e+05 	 7.517812e+06 	 6.694625e+02 	 0 	 0 	 41
3.834750e+05 	 7.517812e+06 	 6.710011e+02 	 0 	 0 	 42
3.835750e+05 	 7.517812e+06 	 6.724804e+02 	 0 	 0 	 43
3.836750e+05 	 7.517812e+06 	 6.739250e+02 	 0 	 0 	 44
3.837750e+05 	 7.517812e+06 	 6.753623e+02 	 0 	 0 	 45
3.838750e+05 	 7.517812e+06 	 6.768284e+02 	 0 	 0 	 46
3.839750e+05 	 7.517812e+06 	 6.783552e+02 	 0 	 0 	 47
3.840750e+05 	 7.517812e+06 	 6.799688e+02 	 0 	 0 	 48
3.841750e+05 	 7.517812e+06 	 6.817002e+02 	 0 	 0 	 49
3.842750e+05 	 7.517812e+06 	 6.835767e+02 	 0 	 0 	 50
3.843750e+05 	 7.517812e+06 	 6.855897e+02 	 0 	 0 	 51
3.844750e+05 	 7.517812e+06 	 6.876975e+02 	 0 	 0 	 52
3.845750e+05 	 7.517812e+06 	 6.898593e+02 	 0 	 0 	 53
3.846750e+05 	 7.517812e+06 	 6.920472e+02 	 0 	 0 	 54
3.847750e+05 	 7.517812e+06 	 6.942374e+02 	 0 	 0 	 55
3.848750e+05 	 7.517812e+06 	 6.964058e+02 	 0 	 0 	 56
3.849750e+05 	 7.517812e+06 	 6.985309e+02 	 0 	 0 	 57
3.850750e+05 	 7.517812e+06 	 7.006006e+02 	 0 	 0 	 58
3.851750e+05 	 7.517812e+06 	 7.026119e+02 	 0 	 0 	 59
3.852750e+05 	 7.517812e+06 	 7.045606e+02 	 0 	 0 	 60
3.853750e+05 	 7.517812e+06 	 7.064409e+02 	 0 	 0 	 61
3.854750e+05 	 7.517812e+06 	 7.082516e+02 	 0 	 0 	 62
3.855750e+05 	 7.517812e+06 	 7.099988e+02 	 0 	 0 	 63
3.856750e+05 	 7.517812e+06 	 7.116985e+02 	 0 	 0 	 64
3.857750e+05 	 7.517812e+06 	 7.133732e+02 	 0 	 0 	 65
3.858750e+05 	 7.517812e+06 	 7.150334e+02 	 0 	 0 	 66
3.859750e+05 	 7.517812e+06 	 7.166837e+02 	 0 	 0 	 67
3.860750e+05 	 7.517812e+06 	 7.183309e+02 	 0 	 0 	 68
3.861750e+05 	 7.517812e+06 	 7.199973e+02 	 0 	 0 	 69
3.862750e+05 	 7.517812e+06 	 7.217142e+02 	 0 	 0 	 70
3.863750e+05 	 7.517812e+06 	 7.234828e+02 	 0 	 0 	 71
3.864750e+05 	 7.517812e+06 	 7.252931e+02 	 0 	 0 	 72
3.865750e+05 	 7.517812e+06 	 7.271270e+02 	 0 	 0 	 73
3.866750e+05 	 7.517812e+06 	 7.289622e+02 	 0 	 0 	 74
3.867750e+05 	 7.517812e+06 	 7.307783e+02 	 0 	 0 	 75
3.868750e+05 	 7.517812e+06 	 7.325723e+02 	 0 	 0 	 76
3.869750e+05 	 7.517812e+06 	 7.343616e+02 	 0 	 0 	 77
3.870750e+05 	 7.517812e+06 	 7.361691e+02 	 0 	 0 	 78
3.871750e+05 	 7.517812e+06 	 7.380119e+02 	 0 	 0 	 79
3.872750e+05 	 7.517812e+06 	 7.399113e+02 	 0 	 0 	 80
3.873750e+05 	 7.517812e+06 	 7.418719e+02 	 0 	 0 	 81
3.874750e+05 	 7.517812e+06 	 7.438747e+02 	 0 	 0 	 82
3.875750e+05 	 7.517812e+06 	 7.459008e+02 	 0 	 0 	 83
3.876750e+05 	 7.517812e+06 	 7.479377e+02 	 0 	 0 	 84
3.877750e+05 	 7.517812e+06 	 7.499684e+02 	 0 	 0 	 85
3.878750e+05 	 7.517812e+06 	 7.519881e+02 	 0 	 0 	 86
3.879750e+05 	 7.517812e+06 	 7.539994e+02 	 0 	 0 	 87
3.880750e+05 	 7.517812e+06 	 7.560081e+02 	 0 	 0 	 88
3.881750e+05 	 7.517812e+06 	 7.580332e+02 	 0 	 0 	 89
3.882750e+05 	 7.517812e+06 	 7.601057e+02 	 0 	 0 	 90
3.883750e+05 	 7.517812e+06 	 7.622043e+02 	 0 	 0 	 91
3.884750e+05 	 7.517812e+06 	 7.643110e+02 	 0 	 0 	 92
3.885750e+05 	 7.517812e+06 	 7.664232e+02 	 0 	 0 	 93
3.886750e+05 	 7.517812e+06 	 7.685432e+02 	 0 	 0 	 94
3.887750e+05 	 7.517812e+06 	 7.706697e+02 	 0 	 0 	 95
3.888750e+05 	 7.517812e+06 	 7.727899e+02 	 0 	 0 	 96
3.889750e+05 	 7.517812e+06 	 7.748868e+02 	 0 	 0 	 97
3.890750e+05 	 7.517812e+06 	 7.769431e+02 	 0 	 0 	 98
3.891750e+05 	 7.517812e+06 	 7.789465e+02 	 0 	 0 	 99
3.892750e+05 	 7.517812e+06 	 7.808927e+02 	 0 	 0 	 100
3.893750e+05 	 7.517812e+06 	 7.827913e+02 	 0 	 0 	 101
3.894750e+05 	 7.517812e+06 	 7.846609e+02 	 0 	 0 	 102
3.910750e+05 	 7.517812e+06 	 8.156934e+02 	 0 	 0 	 103
3.911750e+05 	 7.517812e+06 	 8.179990e+02 	 0 	 0 	 104
3.912750e+05 	 7.517812e+06 	 8.203931e+02 	 0 	 0 	 105
3.913750e+05 	 7.517812e+06 	 8.228476e+02 	 0 	 0 	 106
3.914750e+05 	 7.517812e+06 	 8.253196e+02 	 0 	 0 	 107
3.915750e+05 	 7.517812e+06 	 8.277612e+02 	 0 	 0 	 108
3.916750e+05 	 7.517812e+06 	 8.301295e+02 	 0 	 0 	 109
3.917750e+05 	 7.517812e+06 	 8.323889e+02 	 0 	 0 	 110
3.918750e+05 	 7.517812e+06 	 8.345317e+02 	 0 	 0 	 111
3.919750e+05 	 7.517812e+06 	 8.365620e+02 	 0 	 0 	 112
3.920750e+05 	 7.517812e+06 	 8.384865e+02 	 0 	 0 	 113
3.921750e+05 	 7.517812e+06 	 8.403235e+02 	 0 	 0 	 114
3.922750e+05 	 7.517812e+06 	 8.420964e+02 	 0 	 0 	 115
3.923750e+05 	 7.517812e+06 	 8.438265e+02 	 0 	 0 	 116
3.924750e+05 	 7.517812e+06 	 8.455352e+02 	 0 	 0 	 117
3.925750e+05 	 7.517812e+06 	 8.472394e+02 	 0 	 0 	 118
3.926750e+05 	 7.517812e+06 	 8.489582e+02 	 0 	 0 	 119
