iteration 	 relres
106 	 3.552516e-06
107 	 3.519994e-06
108 	 3.514869e-06
109 	 3.778244e-06
110 	 9.107336e-06
111 	 2.887826e-06
112 	 2.853364e-06
113 	 2.838417e-06
114 	 2.812433e-06
115 	 2.718538e-06
116 	 2.624168e-06
117 	 2.506873e-06
118 	 2.518531e-06
119 	 2.459240e-06
120 	 2.450489e-06
121 	 2.462051e-06
122 	 2.480778e-06
123 	 2.552411e-06
124 	 2.167202e-06
125 	 2.468405e-06
126 	 2.325875e-06
127 	 2.311750e-06
128 	 2.323262e-06
129 	 2.152594e-06
130 	 2.054665e-06
131 	 1.998675e-06
132 	 1.987989e-06
133 	 1.993375e-06
134 	 1.995489e-06
135 	 2.149904e-06
136 	 2.134402e-06
137 	 2.928053e-06
138 	 2.108110e-06
139 	 2.121495e-06
140 	 2.332954e-06
141 	 1.803573e-06
142 	 2.014354e-06
143 	 1.974178e-06
144 	 2.034053e-06
145 	 2.011968e-06
146 	 1.923460e-06
147 	 1.313975e-06
148 	 1.189853e-06
149 	 1.017172e-06
150 	 5.330469e-07
151 	 1.093059e-06
152 	 5.689469e-07
153 	 8.030162e-07
154 	 7.259497e-07
155 	 1.171062e-06
156 	 4.059980e-07
157 	 3.528305e-07
158 	 3.508593e-07
159 	 3.562830e-07
160 	 3.607512e-07
161 	 3.414210e-07
162 	 3.274216e-07
163 	 3.347398e-07
164 	 3.022197e-07
165 	 2.962084e-07
166 	 2.940875e-07
167 	 2.939786e-07
168 	 2.809675e-07
169 	 2.519570e-07
170 	 2.668346e-07
171 	 2.856007e-07
172 	 2.741217e-07
173 	 2.765355e-07
174 	 2.516355e-07
175 	 2.409407e-07
176 	 2.319626e-07
177 	 2.370193e-07
178 	 2.272882e-07
179 	 2.222626e-07
180 	 2.177543e-07
181 	 2.158954e-07
182 	 2.180938e-07
183 	 2.186531e-07
184 	 2.201408e-07
185 	 2.208653e-07
186 	 2.257549e-07
187 	 2.250960e-07
188 	 2.229545e-07
189 	 2.091451e-07
190 	 2.076994e-07
191 	 2.070327e-07
192 	 2.073186e-07
193 	 2.100410e-07
194 	 1.939009e-07
195 	 1.987842e-07
196 	 1.952843e-07
197 	 1.978156e-07
198 	 1.842579e-07
199 	 1.928659e-07
200 	 1.935368e-07
201 	 1.853117e-07
202 	 1.844162e-07
203 	 1.832452e-07
204 	 1.774176e-07
205 	 1.717608e-07
206 	 1.710404e-07
207 	 1.673059e-07
208 	 1.652719e-07
209 	 1.646585e-07
210 	 1.649840e-07
211 	 1.642664e-07
212 	 1.622585e-07
213 	 1.600316e-07
214 	 1.587513e-07
215 	 1.585289e-07
216 	 1.600014e-07
217 	 1.575318e-07
218 	 1.524801e-07
219 	 1.511201e-07
220 	 1.810339e-07
221 	 1.591498e-07
222 	 1.608440e-07
223 	 1.628897e-07
224 	 1.616597e-07
225 	 1.588903e-07
226 	 1.577346e-07
227 	 1.590548e-07
228 	 1.581606e-07
229 	 1.578659e-07
230 	 1.588377e-07
231 	 1.526938e-07
232 	 1.558451e-07
233 	 1.512238e-07
234 	 1.522320e-07
235 	 1.506401e-07
236 	 1.512874e-07
237 	 1.520814e-07
238 	 1.519270e-07
239 	 1.624186e-07
240 	 1.617513e-07
241 	 1.602922e-07
242 	 1.625429e-07
243 	 1.342432e-07
244 	 1.361964e-07
245 	 1.401546e-07
246 	 1.435594e-07
247 	 1.428236e-07
248 	 1.584129e-07
249 	 1.842167e-07
250 	 1.697402e-07
251 	 1.718931e-07
252 	 1.698380e-07
253 	 1.693039e-07
254 	 1.679106e-07
255 	 1.539267e-07
256 	 1.420734e-07
257 	 1.456934e-07
258 	 1.457785e-07
259 	 1.474342e-07
260 	 1.380855e-07
261 	 1.352428e-07
262 	 1.285473e-07
263 	 1.222922e-07
264 	 1.233768e-07
265 	 1.117003e-07
266 	 1.179839e-07
267 	 1.194089e-07
268 	 1.130925e-07
269 	 1.245002e-07
270 	 3.025994e-07
271 	 2.575496e-07
272 	 3.429087e-07
273 	 1.068854e-07
274 	 8.861754e-08
275 	 6.753313e-08
276 	 7.434225e-08
277 	 7.403779e-08
278 	 7.122180e-08
279 	 8.068269e-08
280 	 8.062880e-08
281 	 5.383717e-08
282 	 5.675613e-08
283 	 5.500071e-08
284 	 4.578896e-08
285 	 5.202208e-08
286 	 5.121650e-08
287 	 5.037602e-08
288 	 5.122674e-08
289 	 5.066775e-08
290 	 5.036066e-08
291 	 4.730796e-08
292 	 4.749634e-08
293 	 4.685419e-08
294 	 4.638376e-08
295 	 4.546315e-08
296 	 4.120998e-08
297 	 4.117351e-08
298 	 4.108669e-08
299 	 4.061423e-08
300 	 4.080785e-08
301 	 3.709453e-08
302 	 2.932062e-08
303 	 2.808961e-08
304 	 2.542374e-08
305 	 2.580573e-08
306 	 2.521220e-08
307 	 2.223033e-08
308 	 2.144162e-08
309 	 2.147106e-08
310 	 2.052886e-08
311 	 2.072494e-08
312 	 2.044664e-08
313 	 2.018223e-08
314 	 1.981600e-08
315 	 1.677392e-08
316 	 1.770043e-08
317 	 1.888359e-08
318 	 1.788154e-08
319 	 1.742501e-08
320 	 1.737358e-08
321 	 1.769811e-08
322 	 1.825609e-08
323 	 1.639816e-08
324 	 1.582669e-08
325 	 1.554371e-08
326 	 1.523174e-08
327 	 1.569771e-08
328 	 1.543424e-08
329 	 1.534269e-08
330 	 1.536772e-08
331 	 1.476751e-08
332 	 1.438610e-08
333 	 1.418945e-08
334 	 1.397225e-08
335 	 1.391862e-08
336 	 1.387072e-08
337 	 1.363539e-08
338 	 1.368973e-08
339 	 1.348459e-08
340 	 1.343637e-08
341 	 1.336609e-08
