          x1          x2          x3     azimuth         dip         iRx
  -6218.75000       0.00000000       1000.00000               0           0         122
  -6187.50000       0.00000000       1000.00000               0           0         123
  -6156.25000       0.00000000       1000.00000               0           0         124
  -6125.00000       0.00000000       1000.00000               0           0         125
  -6093.75000       0.00000000       1000.00000               0           0         126
  -6062.50000       0.00000000       1000.00000               0           0         127
  -6031.25000       0.00000000       1000.00000               0           0         128
  -6000.00000       0.00000000       1000.00000               0           0         129
  -5968.75000       0.00000000       1000.00000               0           0         130
  -5937.50000       0.00000000       1000.00000               0           0         131
  -5906.25000       0.00000000       1000.00000               0           0         132
  -5875.00000       0.00000000       1000.00000               0           0         133
  -5843.75000       0.00000000       1000.00000               0           0         134
  -5812.50000       0.00000000       1000.00000               0           0         135
  -5781.25000       0.00000000       1000.00000               0           0         136
  -5750.00000       0.00000000       1000.00000               0           0         137
  -5718.75000       0.00000000       1000.00000               0           0         138
  -5687.50000       0.00000000       1000.00000               0           0         139
  -5656.25000       0.00000000       1000.00000               0           0         140
  -5625.00000       0.00000000       1000.00000               0           0         141
  -5593.75000       0.00000000       1000.00000               0           0         142
  -5562.50000       0.00000000       1000.00000               0           0         143
  -5531.25000       0.00000000       1000.00000               0           0         144
  -5500.00000       0.00000000       1000.00000               0           0         145
  -5468.75000       0.00000000       1000.00000               0           0         146
  -5437.50000       0.00000000       1000.00000               0           0         147
  -5406.25000       0.00000000       1000.00000               0           0         148
  -5375.00000       0.00000000       1000.00000               0           0         149
  -5343.75000       0.00000000       1000.00000               0           0         150
  -5312.50000       0.00000000       1000.00000               0           0         151
  -5281.25000       0.00000000       1000.00000               0           0         152
  -5250.00000       0.00000000       1000.00000               0           0         153
  -5218.75000       0.00000000       1000.00000               0           0         154
  -5187.50000       0.00000000       1000.00000               0           0         155
  -5156.25000       0.00000000       1000.00000               0           0         156
  -5125.00000       0.00000000       1000.00000               0           0         157
  -5093.75000       0.00000000       1000.00000               0           0         158
  -5062.50000       0.00000000       1000.00000               0           0         159
  -5031.25000       0.00000000       1000.00000               0           0         160
  -5000.00000       0.00000000       1000.00000               0           0         161
  -4968.75000       0.00000000       1000.00000               0           0         162
  -4937.50000       0.00000000       1000.00000               0           0         163
  -4906.25000       0.00000000       1000.00000               0           0         164
  -4875.00000       0.00000000       1000.00000               0           0         165
  -4843.75000       0.00000000       1000.00000               0           0         166
  -4812.50000       0.00000000       1000.00000               0           0         167
  -4781.25000       0.00000000       1000.00000               0           0         168
  -4750.00000       0.00000000       1000.00000               0           0         169
  -4718.75000       0.00000000       1000.00000               0           0         170
  -4687.50000       0.00000000       1000.00000               0           0         171
  -4656.25000       0.00000000       1000.00000               0           0         172
  -4625.00000       0.00000000       1000.00000               0           0         173
  -4593.75000       0.00000000       1000.00000               0           0         174
  -4562.50000       0.00000000       1000.00000               0           0         175
  -4531.25000       0.00000000       1000.00000               0           0         176
  -4500.00000       0.00000000       1000.00000               0           0         177
  -4468.75000       0.00000000       1000.00000               0           0         178
  -4437.50000       0.00000000       1000.00000               0           0         179
  -4406.25000       0.00000000       1000.00000               0           0         180
  -4375.00000       0.00000000       1000.00000               0           0         181
  -4343.75000       0.00000000       1000.00000               0           0         182
  -4312.50000       0.00000000       1000.00000               0           0         183
  -4281.25000       0.00000000       1000.00000               0           0         184
  -4250.00000       0.00000000       1000.00000               0           0         185
  -4218.75000       0.00000000       1000.00000               0           0         186
  -4187.50000       0.00000000       1000.00000               0           0         187
  -4156.25000       0.00000000       1000.00000               0           0         188
  -4125.00000       0.00000000       1000.00000               0           0         189
  -4093.75000       0.00000000       1000.00000               0           0         190
  -4062.50000       0.00000000       1000.00000               0           0         191
  -4031.25000       0.00000000       1000.00000               0           0         192
  -4000.00000       0.00000000       1000.00000               0           0         193
  -3968.75000       0.00000000       1000.00000               0           0         194
  -3937.50000       0.00000000       1000.00000               0           0         195
  -3906.25000       0.00000000       1000.00000               0           0         196
  -3875.00000       0.00000000       1000.00000               0           0         197
  -3843.75000       0.00000000       1000.00000               0           0         198
  -3812.50000       0.00000000       1000.00000               0           0         199
  -3781.25000       0.00000000       1000.00000               0           0         200
  -3750.00000       0.00000000       1000.00000               0           0         201
  -3718.75000       0.00000000       1000.00000               0           0         202
  -3687.50000       0.00000000       1000.00000               0           0         203
  -3656.25000       0.00000000       1000.00000               0           0         204
  -3625.00000       0.00000000       1000.00000               0           0         205
  -3593.75000       0.00000000       1000.00000               0           0         206
  -3562.50000       0.00000000       1000.00000               0           0         207
  -3531.25000       0.00000000       1000.00000               0           0         208
  -3500.00000       0.00000000       1000.00000               0           0         209
  -3468.75000       0.00000000       1000.00000               0           0         210
  -3437.50000       0.00000000       1000.00000               0           0         211
  -3406.25000       0.00000000       1000.00000               0           0         212
  -3375.00000       0.00000000       1000.00000               0           0         213
  -3343.75000       0.00000000       1000.00000               0           0         214
  -3312.50000       0.00000000       1000.00000               0           0         215
  -3281.25000       0.00000000       1000.00000               0           0         216
  -3250.00000       0.00000000       1000.00000               0           0         217
  -3218.75000       0.00000000       1000.00000               0           0         218
  -3187.50000       0.00000000       1000.00000               0           0         219
  -3156.25000       0.00000000       1000.00000               0           0         220
  -3125.00000       0.00000000       1000.00000               0           0         221
  -3093.75000       0.00000000       1000.00000               0           0         222
  -3062.50000       0.00000000       1000.00000               0           0         223
  -3031.25000       0.00000000       1000.00000               0           0         224
  -3000.00000       0.00000000       1000.00000               0           0         225
  -2968.75000       0.00000000       1000.00000               0           0         226
  -2937.50000       0.00000000       1000.00000               0           0         227
  -2906.25000       0.00000000       1000.00000               0           0         228
  -2875.00000       0.00000000       1000.00000               0           0         229
  -2843.75000       0.00000000       1000.00000               0           0         230
  -2812.50000       0.00000000       1000.00000               0           0         231
  -2781.25000       0.00000000       1000.00000               0           0         232
  -2750.00000       0.00000000       1000.00000               0           0         233
  -2718.75000       0.00000000       1000.00000               0           0         234
  -2687.50000       0.00000000       1000.00000               0           0         235
  -2656.25000       0.00000000       1000.00000               0           0         236
  -2625.00000       0.00000000       1000.00000               0           0         237
  -2593.75000       0.00000000       1000.00000               0           0         238
  -2562.50000       0.00000000       1000.00000               0           0         239
  -2531.25000       0.00000000       1000.00000               0           0         240
  -2500.00000       0.00000000       1000.00000               0           0         241
  -2468.75000       0.00000000       1000.00000               0           0         242
  -2437.50000       0.00000000       1000.00000               0           0         243
  -2406.25000       0.00000000       1000.00000               0           0         244
  -2375.00000       0.00000000       1000.00000               0           0         245
  -2343.75000       0.00000000       1000.00000               0           0         246
  -2312.50000       0.00000000       1000.00000               0           0         247
  -2281.25000       0.00000000       1000.00000               0           0         248
  -2250.00000       0.00000000       1000.00000               0           0         249
  -2218.75000       0.00000000       1000.00000               0           0         250
  -2187.50000       0.00000000       1000.00000               0           0         251
  -2156.25000       0.00000000       1000.00000               0           0         252
  -2125.00000       0.00000000       1000.00000               0           0         253
  -2093.75000       0.00000000       1000.00000               0           0         254
  -2062.50000       0.00000000       1000.00000               0           0         255
  -2031.25000       0.00000000       1000.00000               0           0         256
  -2000.00000       0.00000000       1000.00000               0           0         257
  -1968.75000       0.00000000       1000.00000               0           0         258
  -1937.50000       0.00000000       1000.00000               0           0         259
  -1906.25000       0.00000000       1000.00000               0           0         260
  -1875.00000       0.00000000       1000.00000               0           0         261
  -1843.75000       0.00000000       1000.00000               0           0         262
  -1812.50000       0.00000000       1000.00000               0           0         263
  -1781.25000       0.00000000       1000.00000               0           0         264
  -1750.00000       0.00000000       1000.00000               0           0         265
  -1718.75000       0.00000000       1000.00000               0           0         266
  -1687.50000       0.00000000       1000.00000               0           0         267
  -1656.25000       0.00000000       1000.00000               0           0         268
  -1625.00000       0.00000000       1000.00000               0           0         269
  -1593.75000       0.00000000       1000.00000               0           0         270
  -1562.50000       0.00000000       1000.00000               0           0         271
  -1531.25000       0.00000000       1000.00000               0           0         272
  -1500.00000       0.00000000       1000.00000               0           0         273
  -1468.75000       0.00000000       1000.00000               0           0         274
  -1437.50000       0.00000000       1000.00000               0           0         275
  -1406.25000       0.00000000       1000.00000               0           0         276
  -1375.00000       0.00000000       1000.00000               0           0         277
  -1343.75000       0.00000000       1000.00000               0           0         278
  -1312.50000       0.00000000       1000.00000               0           0         279
  -1281.25000       0.00000000       1000.00000               0           0         280
  -1250.00000       0.00000000       1000.00000               0           0         281
  -1218.75000       0.00000000       1000.00000               0           0         282
  -1187.50000       0.00000000       1000.00000               0           0         283
  -1156.25000       0.00000000       1000.00000               0           0         284
  -1125.00000       0.00000000       1000.00000               0           0         285
  -1093.75000       0.00000000       1000.00000               0           0         286
  -1062.50000       0.00000000       1000.00000               0           0         287
  -1031.25000       0.00000000       1000.00000               0           0         288
  -1000.00000       0.00000000       1000.00000               0           0         289
  -968.750000       0.00000000       1000.00000               0           0         290
  -937.500000       0.00000000       1000.00000               0           0         291
  -906.250000       0.00000000       1000.00000               0           0         292
  -875.000000       0.00000000       1000.00000               0           0         293
  -843.750000       0.00000000       1000.00000               0           0         294
  -812.500000       0.00000000       1000.00000               0           0         295
  -781.250000       0.00000000       1000.00000               0           0         296
  -750.000000       0.00000000       1000.00000               0           0         297
  -718.750000       0.00000000       1000.00000               0           0         298
  -687.500000       0.00000000       1000.00000               0           0         299
  -656.250000       0.00000000       1000.00000               0           0         300
  -625.000000       0.00000000       1000.00000               0           0         301
  -593.750000       0.00000000       1000.00000               0           0         302
  -562.500000       0.00000000       1000.00000               0           0         303
  -531.250000       0.00000000       1000.00000               0           0         304
  -500.000000       0.00000000       1000.00000               0           0         305
  -468.750000       0.00000000       1000.00000               0           0         306
  -437.500000       0.00000000       1000.00000               0           0         307
  -406.250000       0.00000000       1000.00000               0           0         308
  -375.000000       0.00000000       1000.00000               0           0         309
  -343.750000       0.00000000       1000.00000               0           0         310
  -312.500000       0.00000000       1000.00000               0           0         311
  -281.250000       0.00000000       1000.00000               0           0         312
  -250.000000       0.00000000       1000.00000               0           0         313
  -218.750000       0.00000000       1000.00000               0           0         314
  -187.500000       0.00000000       1000.00000               0           0         315
  -156.250000       0.00000000       1000.00000               0           0         316
  -125.000000       0.00000000       1000.00000               0           0         317
  -93.7500000       0.00000000       1000.00000               0           0         318
  -62.5000000       0.00000000       1000.00000               0           0         319
  -31.2500000       0.00000000       1000.00000               0           0         320
   0.00000000       0.00000000       1000.00000               0           0         321
   31.2500000       0.00000000       1000.00000               0           0         322
   62.5000000       0.00000000       1000.00000               0           0         323
   93.7500000       0.00000000       1000.00000               0           0         324
   125.000000       0.00000000       1000.00000               0           0         325
   156.250000       0.00000000       1000.00000               0           0         326
   187.500000       0.00000000       1000.00000               0           0         327
   218.750000       0.00000000       1000.00000               0           0         328
   250.000000       0.00000000       1000.00000               0           0         329
   281.250000       0.00000000       1000.00000               0           0         330
   312.500000       0.00000000       1000.00000               0           0         331
   343.750000       0.00000000       1000.00000               0           0         332
   375.000000       0.00000000       1000.00000               0           0         333
   406.250000       0.00000000       1000.00000               0           0         334
   437.500000       0.00000000       1000.00000               0           0         335
   468.750000       0.00000000       1000.00000               0           0         336
   500.000000       0.00000000       1000.00000               0           0         337
   531.250000       0.00000000       1000.00000               0           0         338
   562.500000       0.00000000       1000.00000               0           0         339
   593.750000       0.00000000       1000.00000               0           0         340
   625.000000       0.00000000       1000.00000               0           0         341
   656.250000       0.00000000       1000.00000               0           0         342
   687.500000       0.00000000       1000.00000               0           0         343
   718.750000       0.00000000       1000.00000               0           0         344
   750.000000       0.00000000       1000.00000               0           0         345
   781.250000       0.00000000       1000.00000               0           0         346
   812.500000       0.00000000       1000.00000               0           0         347
   843.750000       0.00000000       1000.00000               0           0         348
   875.000000       0.00000000       1000.00000               0           0         349
   906.250000       0.00000000       1000.00000               0           0         350
   937.500000       0.00000000       1000.00000               0           0         351
   968.750000       0.00000000       1000.00000               0           0         352
   1000.00000       0.00000000       1000.00000               0           0         353
   1031.25000       0.00000000       1000.00000               0           0         354
   1062.50000       0.00000000       1000.00000               0           0         355
   1093.75000       0.00000000       1000.00000               0           0         356
   1125.00000       0.00000000       1000.00000               0           0         357
   1156.25000       0.00000000       1000.00000               0           0         358
   1187.50000       0.00000000       1000.00000               0           0         359
   1218.75000       0.00000000       1000.00000               0           0         360
   1250.00000       0.00000000       1000.00000               0           0         361
   1281.25000       0.00000000       1000.00000               0           0         362
   1312.50000       0.00000000       1000.00000               0           0         363
   1343.75000       0.00000000       1000.00000               0           0         364
   1375.00000       0.00000000       1000.00000               0           0         365
