-7.156250e+03 	 1.990964e-16 	 -4.912490e-16
-7.125000e+03 	 2.099511e-16 	 -5.014098e-16
-7.093750e+03 	 2.212303e-16 	 -5.117171e-16
-7.062500e+03 	 2.329480e-16 	 -5.221700e-16
-7.031250e+03 	 2.451181e-16 	 -5.327679e-16
-7.000000e+03 	 2.577549e-16 	 -5.435097e-16
-6.968750e+03 	 2.708737e-16 	 -5.543937e-16
-6.937500e+03 	 2.844906e-16 	 -5.654172e-16
-6.906250e+03 	 2.986222e-16 	 -5.765770e-16
-6.875000e+03 	 3.132856e-16 	 -5.878702e-16
-6.843750e+03 	 3.284977e-16 	 -5.992937e-16
-6.812500e+03 	 3.442760e-16 	 -6.108442e-16
-6.781250e+03 	 3.606382e-16 	 -6.225185e-16
-6.750000e+03 	 3.776021e-16 	 -6.343133e-16
-6.718750e+03 	 3.951861e-16 	 -6.462251e-16
-6.687500e+03 	 4.134095e-16 	 -6.582487e-16
-6.656250e+03 	 4.322923e-16 	 -6.703777e-16
-6.625000e+03 	 4.518551e-16 	 -6.826056e-16
-6.593750e+03 	 4.721186e-16 	 -6.949256e-16
-6.562500e+03 	 4.931040e-16 	 -7.073310e-16
-6.531250e+03 	 5.148325e-16 	 -7.198147e-16
-6.500000e+03 	 5.373261e-16 	 -7.323696e-16
-6.468750e+03 	 5.606069e-16 	 -7.449886e-16
-6.437500e+03 	 5.846973e-16 	 -7.576635e-16
-6.406250e+03 	 6.096205e-16 	 -7.703839e-16
-6.375000e+03 	 6.353998e-16 	 -7.831383e-16
-6.343750e+03 	 6.620590e-16 	 -7.959154e-16
-6.312500e+03 	 6.896225e-16 	 -8.087035e-16
-6.281250e+03 	 7.181147e-16 	 -8.214907e-16
-6.250000e+03 	 7.475606e-16 	 -8.342649e-16
-6.218750e+03 	 7.779855e-16 	 -8.470137e-16
-6.187500e+03 	 8.094153e-16 	 -8.597243e-16
-6.156250e+03 	 8.418748e-16 	 -8.723819e-16
-6.125000e+03 	 8.753891e-16 	 -8.849705e-16
-6.093750e+03 	 9.099833e-16 	 -8.974737e-16
-6.062500e+03 	 9.456833e-16 	 -9.098747e-16
-6.031250e+03 	 9.825150e-16 	 -9.221566e-16
-6.000000e+03 	 1.020505e-15 	 -9.343021e-16
-5.968750e+03 	 1.059680e-15 	 -9.462933e-16
-5.937500e+03 	 1.100068e-15 	 -9.581125e-16
-5.906250e+03 	 1.141694e-15 	 -9.697415e-16
-5.875000e+03 	 1.184582e-15 	 -9.811621e-16
-5.843750e+03 	 1.228757e-15 	 -9.923556e-16
-5.812500e+03 	 1.274245e-15 	 -1.003303e-15
-5.781250e+03 	 1.321071e-15 	 -1.013985e-15
-5.750000e+03 	 1.369261e-15 	 -1.024382e-15
-5.718750e+03 	 1.418841e-15 	 -1.034475e-15
-5.687500e+03 	 1.469837e-15 	 -1.044242e-15
-5.656250e+03 	 1.522276e-15 	 -1.053669e-15
-5.625000e+03 	 1.576180e-15 	 -1.062743e-15
-5.593750e+03 	 1.631575e-15 	 -1.071451e-15
-5.562500e+03 	 1.688485e-15 	 -1.079781e-15
-5.531250e+03 	 1.746935e-15 	 -1.087720e-15
-5.500000e+03 	 1.806952e-15 	 -1.095254e-15
-5.468750e+03 	 1.868560e-15 	 -1.102371e-15
-5.437500e+03 	 1.931787e-15 	 -1.109058e-15
-5.406250e+03 	 1.996664e-15 	 -1.115321e-15
-5.375000e+03 	 2.063224e-15 	 -1.121168e-15
-5.343750e+03 	 2.131499e-15 	 -1.126609e-15
-5.312500e+03 	 2.201523e-15 	 -1.131653e-15
-5.281250e+03 	 2.273331e-15 	 -1.136310e-15
-5.250000e+03 	 2.346956e-15 	 -1.140589e-15
-5.218750e+03 	 2.422436e-15 	 -1.144503e-15
-5.187500e+03 	 2.499819e-15 	 -1.148077e-15
-5.156250e+03 	 2.579173e-15 	 -1.151360e-15
-5.125000e+03 	 2.660570e-15 	 -1.154406e-15
-5.093750e+03 	 2.744081e-15 	 -1.157267e-15
-5.062500e+03 	 2.829780e-15 	 -1.159996e-15
-5.031250e+03 	 2.917742e-15 	 -1.162649e-15
-5.000000e+03 	 3.008041e-15 	 -1.165283e-15
-4.968750e+03 	 3.100775e-15 	 -1.167964e-15
-4.937500e+03 	 3.196102e-15 	 -1.170790e-15
-4.906250e+03 	 3.294196e-15 	 -1.173870e-15
-4.875000e+03 	 3.395236e-15 	 -1.177312e-15
-4.843750e+03 	 3.499404e-15 	 -1.181228e-15
-4.812500e+03 	 3.606885e-15 	 -1.185733e-15
-4.781250e+03 	 3.717869e-15 	 -1.190943e-15
-4.750000e+03 	 3.832572e-15 	 -1.196980e-15
-4.718750e+03 	 3.951343e-15 	 -1.203973e-15
-4.687500e+03 	 4.074583e-15 	 -1.212060e-15
-4.656250e+03 	 4.202699e-15 	 -1.221378e-15
-4.625000e+03 	 4.336109e-15 	 -1.232071e-15
-4.593750e+03 	 4.475238e-15 	 -1.244283e-15
-4.562500e+03 	 4.620521e-15 	 -1.258162e-15
-4.531250e+03 	 4.772445e-15 	 -1.273845e-15
-4.500000e+03 	 4.931731e-15 	 -1.291392e-15
-4.468750e+03 	 5.099183e-15 	 -1.310839e-15
-4.437500e+03 	 5.275626e-15 	 -1.332225e-15
-4.406250e+03 	 5.461899e-15 	 -1.355586e-15
-4.375000e+03 	 5.658863e-15 	 -1.380964e-15
-4.343750e+03 	 5.867393e-15 	 -1.408396e-15
-4.312500e+03 	 6.088498e-15 	 -1.437824e-15
-4.281250e+03 	 6.323512e-15 	 -1.468909e-15
-4.250000e+03 	 6.573852e-15 	 -1.501259e-15
-4.218750e+03 	 6.840966e-15 	 -1.534470e-15
-4.187500e+03 	 7.126336e-15 	 -1.568130e-15
-4.156250e+03 	 7.431474e-15 	 -1.601817e-15
-4.125000e+03 	 7.757938e-15 	 -1.635079e-15
-4.093750e+03 	 8.107540e-15 	 -1.666981e-15
-4.062500e+03 	 8.482363e-15 	 -1.696083e-15
